Text,Label
شاهد - آليات التعاون لدعم الاقتصاد المصري معبدالله غراب ـ في السادة المحترمون # #,OBJ
اليوم السابع | ضبط عاطل تبادل إطلاق النار مع قوات #الأمن وآخر بحوزته #مخدرات بـ #الغربية,OBJ
"دعمرو حمزاوي برنامج"" بلدنا بالمصري "" 25مارس 2012",OBJ
تحت امر المكتبة والعلم وجمال الأسبوع اللي بعد الجاي ان شاء الله تحياتي,OBJ
أسعار الخضراوات والفاكهة بسيارات المجمعات الاستهلاكية المتنقلة,OBJ
#النصر_الشباب شكلي اذا شفت صرصور 😂😂,OBJ
ظابط جيش يهين أهالي مدينة #الشيخ_زويد ويقول والله لنضربكم بالكيماوي زي #بشار الفيديو كارثة وإلي بيعملوه إجرام #سيناء …,NEG
4 شائعات الفاشيين وطيور الظلام وأصحاب المعايير المزدوجة من نشطاء وسياسيين وإعلاميين ورجال أعمال وموتورين في الخارج ستظل كاذبة,NEG
روحي اقرأي وانت تعرفي أن كلامك غير مضبوط,OBJ
د علاء الأسواني : ان مصر الآن محتلة بمعنى الكلمة فالاحتلال لا يقتصر على القوى الأجنبية الحكم الفاشي بمثابة,OBJ
كل الناس شيفنا حبايب إلا عنيكى وأنا من خوفى لتبعدى عنى بخبى عليكى #عمرو_دياب,NEUTRAL
المؤامرة الحقيقية على مصر هي إعادة إنتاج الاستبداد بإجراءات متسارعة، الآن ينقل نائب عام عينه الرئيس مستشارا جليلا تعسفيا لرفضه احتجاز أبرياء,NEG
#أخبار_حصري | #أثيوبيا تتحدى #مصر في تصريحات شديدة اللهجة,OBJ
إيه علاقة مرسي بنصر الإسلام ؟ وهو الإسلام مظلوم في مصر؟ …,NEUTRAL
رمز الجد والسخرية,NEUTRAL
"دور الاعلام فى زمن مرسي كان اختلاق ازمات وهمية لذبحه, وتحول الى اخفاء كوارث وفضائح الانقلاب والتطوع لحلها",NEG
بس يا نخبه,OBJ
للراغبين فى التطوع للحملة من المحافظات برجاء الإتصال ب أأحمد سالم - منسق المحافظات على 0165541351,OBJ
#غرفة_الأخبار | دأماني الطويل : #أثيوبيا تسعى لتقليل وزن #مصر #2_ #_,OBJ
يعني أنا كنت اتمنى إن هذا الإجتماع،يتم ما بينكم وما بين الببلاوي علشان يبقى منجز #السادة_المحترمون …,OBJ
د أبو الفتوح : كان هناك سعى من النظام السابق لزرع الخوف بين المسلمين والمسيحين د عبد المنعم أثناء زيارته لكنيسة السيدة العذراء بالأقصر,OBJ
إن خلوت بنفسك فلا تجعل الله أهون الناظرين إليك,OBJ
_ع منطق حقير ولا يتبعه سوى الجبناء هذه نفس تقتل عارف يعني ايه؟ يمكن لو أخوك أو أمك كنت تفهم,NEG
ماتدافعش عن الكذب وتقولي أنا مش إخوان مرضك ده ليه علاج على فكرة إنك تبطل تعيش في قطيع الجماعة وتشغل مخك شوية,NEG
مقتل 32 شخصا في هجمات إرهابية انفصالية على عدد من القرى شمال شرق #الهند #الارهاب,OBJ
الأهم من تشكيل لجنة الخمسين ان يصاغ الدستور بطريقة موضوعية #السادة_المحترمون,OBJ
اليوم السابع: تعديل حكومى قبل الانتخابات,OBJ
#الوفد فيـديووقفة مؤيدة للسيسي بالإسكندرية: تجمع العشرات من أهالي الإسكندرية، بعد صلاة الجمعة، #الوفد,OBJ
"الجزء الاول من الحلقة الاولى ""عودة الابن الضال""",OBJ
"استمعوا لحلقة جديدة من برنامج بسمة أمل - الفرق بين الاسم و المسمى ""القهوه الحرام"" !!",OBJ
بلال فضل ومصطفي النجار عن فاشية التعذيب في سجون وأقسام الشرطة بعد الانقلاب يكشف ان مصر ترتد لعصور العبودية، فظائع لا توصف,NEG
#محمود_سعد اعلامي قذر بعد اذاعة فيديو خيانة #حمدين قال لم اسمعه جيدا ولم يعلق عليه لانه ليس اعلامي بل افاق ومنافق حقير 4,NEG
كل يوم يزداد ايماني ان ربي حبيبي معي يارب لك الحمد جميع الامور ميسره بكل حب,POS
#النائب_العام يستدعي #ياسر_برهامي للتحقيق في #ازدراء_المسيحية …,OBJ
إشاعة الأمل أبرك من الهري ونشر المعرفة خير من الإنسياق وراء قنابل دخان الإعلامولن يضيع الله دماء الشهداء إذا ظللنا نتمثل سيرهم وأحلامهم,NEUTRAL
#اعترافات_الطفولة بقت سيارة ابوي وماعندي ليسن بعدين مسكني وطقني طق وسبحني بماي بارد وخنقني بالمخده 😂😂,OBJ
في #يوم_المرأة_العالمي نتذكر ليلى خالد ، فلسطينية مناضلة ضد الإحتلال الإسرائيلي وأول إمرأة تقوم بخطف أكثر من طائرة …,POS
الفجر | بدء التصويت علي الانتخابات الرئاسية من التاسعة صباحًا حتى التاسعة مساءاً #مصر,OBJ
تواجدي خارج المملكة منعني مشاركتهم في تجهيز التيفو واعرف حجم التعب واﻻرهاق اللي يعانوه حالياً ويارب ﻻتضيع لهم تعب #الالتراس …,NEUTRAL
الى من يعتبر الاخوان سلميين شاهد الان ضحايا اعتداءات الاخوان الوحشية على الابرياء في بين السرايات مع الاستاذ وائل الابراشي اخوان مجرمون,NEG
تدوينة عن معركة الجمل: متى نحاسب المسؤولين عن قتل وإصابة آلاف المصريين:,OBJ
كفاية عندك التايملاين ولو لسه مش فاهم يبقى مش مشكلتي حتى الآن كل الردود اللي بتحاول اما سخافة او قلة أدب او محاولة من واحد مش فاهم لغة,NEG
وبنضحك على شان نتصدق لكن ولا واحد بيصدق وبنفرح خااالص ال يعني مبنتألمش #ذكرى,OBJ
سلامة اللغة العربية ، فائدة المحتوى ، التخصص…,OBJ
#نحن_معكم #سوريا وتقاطع المصالح مع الشيخ عمر الزيد من تقديم544 وتسجيل…,OBJ
اتوقع ان وجود التذاكر في ايدي بعض #الاتحادية وعرضها بسعر خيالي هو احدى الحلول الممكنة لسداد ديونهم ! #مؤلمة 😜 #الاهلي_الشباب,NEUTRAL
صورة أخري للقبض علي عصام العريان,OBJ
عرض الاسبوع 44 ألف متابع #أذكار_المساء #بصراحه_مليت_من #خد_موقف_من #علمتني_الحياة #الحياة_تحتاج_إلى_شيئين [939184],OBJ
أنا ارشح قيادات وشرعيي #جبهة_النصرة لنيل جائزة #أوسكار في التأليف المسرحي وكتابة القصة الخيالية القصيرة #ريتويت إذا كنت مؤيداً,POS
عندما آحببتك ؟ آحببتك بقلب طفلة تخشى فقدانك وبقلب عاشقة ﻻ تريد غيرك #محمد,OBJ
كيف يقتل اللواء فراج وسط زملائه فى كرداسة برصاصة من 10 امتار دون القبض على القاتل او حتى مطاردته!!,OBJ
#نقطة_نظام تم تعيين 22 عضو من التأسيسة في مناصب عليا بدءاً برئيس ديوان رئيس الجمهورية ومساعدين ومستشارين ووزراء ومحافظين وأع,OBJ
التيار الشعبي وجبهة الانقاذ اكتشفا أخيرا أنهما بلا قيمة فى زمن الانقلاب بعد اعلان قانون التظاهر الجديد,NEG
لا للمحاكمات العسكرية,NEG
فى لفتة جميلة من د عبد المنعم ابو الفتوح قام بالأمس بزيارة مفاجئه للمتطوعين فى مقر الحملة بشارع رمسيس,POS
و من أروع ما كتب بلال فضل: امشوا يرحمكم الله,OBJ
حلقة التوحد رحلة مع المعاناة!! من #برنامج_لماذا لمن يرغب في المتابعة #السعودية #جوهرة_جدة #الج…,OBJ
#اخطر_انواع_النساء الخارجيات الحروريات اللاتي تجردن من الخُلق والإنسانية والأنوثة,NEG
سأبقى أحبك ولن أندم ويبقى حبك في قلبي والله أعلم,POS
كتب احد السوريين الجيش امتص دمنا اربعين عاما ثم قتلنا نحن فى مصر عانينا نفس المأساة ولكن لستين عاما,NEG
عرفت الي فيها #اه_والله,OBJ
إذا قابلنا الإساءة بالإساءة فمتي تنتهى الإساءة ؟,OBJ
د جابر نصار يتقدم بالشكر لتبنى قناة أون تي في إنقاذ مستشفى الحروق بجامعة القاهرة #مصر # #الإمارات #السعودية,OBJ
كلامي ليس له علاقة بمصالحةو لا نيلة اعلي دولة القانون و ناخد حقنا منهم بالقانون بس المكارثية اللي شغالة دي مصيبة,OBJ
الحد الأدنى والحد الأقصى #فسسسسسس,NEG
أسماء صقر كانت داعية إلى الله معلمه فى مسجد الشربينى (مدينة نصر) واستشهدت فى المستشفى الميدانى…,OBJ
#اعترافات_الطفولة حرامي دجااج,OBJ
عندك التايملاين وشوف بنفسك اتعب نفسك شوية,OBJ
عرض الاسبوع 40 ألف متابع #شوارعنا #فن_تتقنه_النساء #ذلك_الشخص #شي_ودك_تجربه #بوح #درر #عجبني #حلو #مكه [2021821],OBJ
شفت فيديو موتني من الضحك في قناة الحافظ المذيع بيقول بلال فضل كاتب القافلة تبكي والخرفان تسيرواخد بالك قصده إيه فالشيخ رد يقصد الإخوان طبعا,NEUTRAL
(خديجة خيرت الشاطر ) وكعادتي ألتقي بأبي الحبيب #خيرت_الشاطر مرة كل بضع شهور أذهب و الهم والأسي يعتصر قلبي لأعود,OBJ
شاهد - آخر كلام: ثورة مصر إلى أين بعد أحداث جمعة التطهير مع عدد من النشطاء # #25 #,OBJ
عرض الاسبوع 40 ألف متابع #شوارعنا #فن_تتقنه_النساء #ذلك_الشخص #شي_ودك_تجربه #بوح #درر #عجبني #حلو #مكه [2094833],OBJ
من المؤسف ان يتراجع الرئيس عن وعوده لقد وعد الرئيس مرسي المصريين بإصلاح تشكيل لجنة الدستور وهاهو يتراجع عن وعده وينقض العهد شيء معيب,NEG
"أبرز عناوين #الصحف ""#الإسرائيلية"" صباح يوم الثلاثاء",OBJ
تخبط غير عادي في هذه الحكومة ومن الرئاسة زيادة وإلغاء ضرائب في نفس اليوم يثبت انه ليس لديهما ادنى خطة او رؤية او نضج,NEG
شبكة الـ سي إن إن تكشف عن نوايا التصويت داخل الكونجرس الأمريكي …,OBJ
لم يكن سيعترض أحد على تعديل القانون بشأن النائب العامخاصة لو صاحب ذلك تخلى رئيس الجمهورية عن اختصاصه باختياره لصالح مجل,OBJ
" دي الصفحة الاولى السطر الاول تحت الصورة	OBJ
محاسب كرداسة - #الجيزة	OBJ
نحن ندعو لاستمرار المليونيات في كافة ميادين مصر، وفي القلب منها ميدان التحرير كأكبر ضمانة لتحقيق مطالب الثورة	OBJ
عادي أشوف بنت حاطه بس مو عادي أشوف صبي حاط #استرجل #بطيت_جبدي #جربت_العقال	NEG
1 ده حلم قديم يبدو أنه اقترب تحققه بإذن اللهكان عندي مشروع مسرحية من كام سنة مع الفنانة سهير البابلي بس مااكتملش للأسفيامسهل	NEUTRAL
#برشلونة_فياريال يا كل الحب لو طال الزمان اقوللك مشكوور #ميسي	OBJ
يعني ناس قعدت تنكر تعرية ست البنات وبعدين قعدت تبرره مستني منهم فجأة ينتفضوا لكرامة الإنسانللأسف كلنا هندفع تمن غياب العدل في هذا البلد	NEG
1 #ضياء_رشوان هو واحد من أسوأ من تولى #نقابة_الصحفيين تآمر مبكرا مع #العسكر ومهد لهم الأجواء الإعلامية ل #الإنقلاب وشارك في قتل…	NEG
أهم حاجة لازم تتعرف هي مين سلح كل الناس دي	OBJ
لمشاهدة الحلقة الحادية عشر من برنامج #قصة_الأندلس:	OBJ
الف مبرررروك للعالمي ولجماهيرهـ  #النصر_الهلال	POS
في مصر 94 قتيلاً على الطرق في أول 10 أيام من 2011 ولا حد بيعمل حاجة	OBJ
اليوم #مدحت_الخولى فى الساقية فى #حفل يذهب ايراده لمصابين و شهداء 25 #يناير 7:30 م #	OBJ
أعداد اليوم بمثابة الضربة القاضية لأي خالتي شرعية	NEUTRAL
#صباح_الخير ️️ #حب #عدستي #عرب_فوتو #فولو #ابوظبي #اماراتي #الناس_الرايئة #دبي #لايك #غرد_بصوره	OBJ
#السيسى_هايصالح أحمد عز وزينة وهاياخد العيال يربيهم علشان يتفرغوا لخلفة عيال تانية #الجيش_قتل_رضا #حاميها_حراميها #الداخلية_بلطجية #المشيرة	NEG
#اعتراف #لا_تتكلم_عن_الرجولة_وانت	OBJ
غدا ستقرأون في المعصرة مواصلة مني للحديث عن موضوع الأندلس وإشارة إلى مقال قديم لعمنا محمود السعدني عن الإستثمار السياسي للأندلس	OBJ
3 فكرتني بمقالة كنت كتبتها زمان في تحليل غنوة أشياؤه الصغرى تعذبها هابقى أعيد نشرها في المعصرة عشان الأجيال الجديدةتصبح على خير	NEUTRAL
الليلة مع #يوسف_الحسيني لعصام القوصي،مأمور سجن وادي النطرون،يفجر مفاجأة من العيار الثقيل #السادة_المحترمون، الساعة11مساءً #…	OBJ
# اليوم د عبد المنعم أبو الفتوح ضيف الاعلامي / محمود سعد في برنامج ( في الميدان) بقناة	OBJ
2050 البرادعي مواقفه انضف بكثير من بتوع أكبر قيادي إخواني أو سلفي ده تاريخ ومش هتعرفوا تغيروه الراجل ما بيريلش ع الكرسي	NEUTRAL
الله ينور عليك يا دكتور عبد المنعم ابو الفتوح، الهي ما تنضام ابدا انا من عندياتي باحبك #3",POS
ما معنى الاستبداد الشرقي ؟! أقرأ المقال كاملا …,OBJ
غضب ربنا هينزل علي ابراج السعودين قريب #اسيوط ومحدش يسالني ليه الحق امشي انا بقي,NEUTRAL
فريد أحمد حسن : لماذا تستهدف الحكومة الشيعة؟: #أبلة_فاهيتا #محمد_مرسي #حزب_الحرية_والعدالة #حمدين_صباحي #عمرو_موسى,OBJ
"#فرش_وغطا حصل منذ قليل على الجائزة الكبرى بمهرجان مونبلييه آخر فيلم مصري حصل عليها كان الفيلم الجميل ""الأبواب المغلقة"" سنة 1…",OBJ
#حمدين و #البرادعى على طريقه القصاص #حمدين_عاوز_يحاكم_اسد_العرب #تعظيم_سلام_لجيش_مصر,OBJ
#صور نادرة لـ #عمرو_دياب :)) نشر عمرو دياب على صفحته الخاصة على موقع التواصل الاجتماعى انستجرام صورا له، حينما,OBJ
"اجتماع متطوعين حملة دعم ترشح دعبد المنعم أبو الفتوح لرئاسة الجمهورية , 17 6:00",OBJ
جانب من لقاءه بالجاليةالمصرية,OBJ
كن شريفاً امينا ً لا لأن الناس يستحقون الشرف والأمانة بل لأنك انت لا تستحق الضعة والخيانة #عباس العقاد,NEUTRAL
"#توقف_الواتساب تخيلو يوقفون النت و يوقفون البيبي ""̮ وترجع الاسره لبعض ""̮ و يلتم شمل العايله ""̮ وننام الساعه12 ""̮ اع…",OBJ
الخطاب الحقيقى للريس,OBJ
#بيقولك_أعرف_بلدك باب زويلة,OBJ
عجز الموازنة في الربع الأول حسب تقارير وزارة المالية الرسمية يفوق 50 مليار جنيه الرقم صحيح وموثق,OBJ
لابد من التوجيه التحيه الى حزب البناء و التنميه ( الجماعه الاسلاميه ) الذى تنازل عن نصيبه فى التاسيسيه من اجل احداث ال,POS
المشير #السيسي يتقدم بأوراق ترشحه للجنة العليا لانتخابات الرئاسة ويشكر جماهير الشعب المصري …,OBJ
#شخص_تتمنى_له_عاما_سعيدا_2014,OBJ
فيديو: حلقة د عبد المنعم أبو الفتوح فى أنت وضميرك,OBJ
#تويت_كأنك_ناشط_ايام_حرب_اكتوبر حرب إيه اللي بتقولوا عليها، دي تمثيلية أمريكية إسرائيلية مصرية #صحفي #قيادي #إخواني أفرج عنه #السادات,OBJ
#شعر #النصر #الهلال #متصدر_لا_تكلمني #الامارات #عمان #سوريا #غرد_بالخير #رتويت #دعاء [2949972],OBJ
الضيوف على القنوات التونسية الرسمية انفك لسانهم فجأة نفسي أصدق أنها مش عملية تنفيس محترفة # #,NEUTRAL
بيعتوا حريتكم عشان تعيشوا وتاكلوا بس حتى دي استخسروها فيكوا :)) #غلاء_الغاز ومن بعده #البنزين ومش هتقدروا تفتحوا بئكوا,NEG
صورة لملعب #برشلونة يوم امس وهو ممتلئ بالورود حزنا على وفاة مدرب الفريق السابق تيتو فيلانوفا,OBJ
الليلة الساعة الحادية عشر دعلاء الأسواني مع الاعلامية ليلان على قناة اون تي في وقراءة في مشهد الثورة ضد الاخوان المزمع عقدها غداً الأدمن,OBJ
المشكلة هي في أنصار الجدل العقيم، المشكلة هي في أحزاب وتيارات تريد دستورا رجعيا بنتقص من الحقوق والحريات باسم خطر متوهم هو مخالفة الشريعة,NEG
"شاهد ""ملخص الحلقات السابقه #برنامج_البرنامج عن اختراع #الجيش "" على :",OBJ
شكرًا يا دكتوره هبه,POS
البيان: #دبي منصة عالمية لصناعة المعارض - #الإمارات #بالعربي,OBJ
#اللهم اجمعنا بموتآنا في جنتك,OBJ
#البيض_يتمثل_فى الي يعمل فولو و لما اعمل الباك يعمل انفولو,NEG
#فيفي_عبده_الام_المثالية اصلا صارت كلمة مثاليه الحين سبه عجبكم كذا طيب امشي يابن المثاليه ههههههههههههههههه زمن حسبي لله على رجاله,NEG
مصدر: #الإخوان استخدموا المولوتوف فى حرق نقطة مرور #الطالبية …,OBJ
حسب الأنظمة والإجراءات المتبعة في الداخلية أجبر هؤلاء على تقبيل أحذية الضباط يوم الأربعاء الفائت #البحرين #اعتقال …,OBJ
تحية لكل العاملين على حدودنا برا جوا و بحرا لننعم باستقرارنا #حب_الاردن #عيد_العمال #,OBJ
حاسس بجبل فوق صدي و نفسي اخلص منة ! #تخاريف #اعترافات_ليلية,OBJ
"#الميدان| أعلنت الحملة المركزية لدعم ""السيسي"" بالدقهلية، أمس، انتخاب فودة، البرلماني السابق عن الحزب الوطني",OBJ
قبائل على بالمنطقة الغربية ممتدة لداخل العمق الليبى ومتعاطفين مع الاسلاميين ولم يايدوا #مبارك او #العسكر بعد #ثورة_يناير ويمكن ان يلعبوا دور,NEUTRAL
الاناضول بتقول ان فيه اشتباكات طائفيه بالاسلحه الناريه في #اسيوط والحصيله حتي الان 10 مصابين استرها يا رب,OBJ
ألف مبروك,POS
حين نناقش قرار للحكومة نتحيز له بحجة :بلاد بره كلها بتنام بدري،تيجي لاطلاق حرية العقيدة: احنا مالنا ببلاد برة؟,NEUTRAL
تنعقد الليلة الخميس الساعة السابعة مساءً ندوة دعلاء الأسواني في مركز إعداد القادة بالعجوزة التفاصيل >> … … …,OBJ
واحد بيطبل بقاله 3 سنين وفي الأخر مش عايزينه يبقى في حملة #السيسي؟ الراجل إجتهد و صوابعه ورمت،،عن #حازم_عبد_العظيم أتحدث !!,NEG
د علاء الأسواني يكتب : السعودية تقدم اعتذار رسميا عن حادثة مطار جدة ! : >> أقرأ المقال كاملاً >> …,OBJ
الجماعة تعود أكثر من 550 إلى الخلف و تصدر صكوك الغفران #يوسف_الحسيني #السادة_المحترمون …,OBJ
3 الحتة بتاعة تستبيح خداعي دي دايما باشوف فيها صورة واحدة بشراب شبيكة وسيجارة بمبسم وميك آب تقيل وغمازة عيرة وإنت فاهم بقى,NEUTRAL
انتهى عهد البي دي إفيمكن الآن أن تقرأ جميع أبواب مجلة المعصرة وتشاهد رسومها وتقوم بتحميلهاعدد اليوم في هذا الرابط,OBJ
#انتخبوا_العرص #ابن_اليهودية #الام_المثالية #الانقلاب_حلاوة_روح #انتخبوا_العرص,NEG
#مرسى_رئيسى #مرسي_رئيسي #انتخبوا_البرص #انتخبوا_العرص آمال,NEUTRAL
#شاهد #90دقيقة : رصد حال اليوم الدراسي فى #الجامعات و شكوى #الطلاب على شبكة #قنوات_المحور #المحور #المحور_2,OBJ
هل نحن حيوانات ؟؟؟ عند آل خليفة؟؟؟ # #14 #مصر #الكويت #تونس #عمان #اليمن #العراق #لبنان #سوريا #قطر #المغرب …,OBJ
_1984 لما إنت تسيبها الأول!!,OBJ
سُبْحَانَ الله وَالْحَمْدُ لله وَلَا إِلَهَ إِلَّا الله وَاللَّهُ أَكْبَرْ #اذكار #غرد_بذكر_الله #ذكر_الله #تسبيح,OBJ
عبدالمنعم عطية عضو مجلس إدارة نادي #دمنهور:وزراء الرياضة يهتمون بزيارة #الإسكندرية ولا يثومون بزيارة البحيرة رغم قصر المسافة #الملعب #,OBJ
"97_: __: #غرد_بطولك؟ 179-180 يالله اتحفوني😂؟"" ١٦٠ - ١٦١ *تتفشل*"" 147:)",OBJ
الناس اللي بتحب باسم يوسف ينفع اللي عمله معايا ده؟,NEUTRAL
: جرحى الغارات الصهيونية اليوم على شمال قطاع غزة #غزة_تحت_القصف رقم2 ,OBJ
تاريخ الإخوان من حسن البنا حتى إغتيال السادات #السادة_المحترمون,OBJ
"السيسي مش رئيسي ، اقرأ بهدوء و تعقل قبل ان تأخذك عواطفك لسب الكاتب او مدحه #مصر #فلسطين #الإمارات #السعودية #لبنان	NEUTRAL
عاد جلاّد الأندية ؛ وحاكم الكرة الدائم 😍️ #تصميمي #ريتويت #ريال_مدريد #كريستيانو_رونالدو	POS
اتهام محمد مهدى عاكف المرشد السابق للاخوان (عمره أكثر من 90 عاما) بالقتل العمد يؤكد أن الفبركة وصلت مداها	NEG
#البرنامج - لينا شماميان - موال ارتجال/ لما بدي يتثني	OBJ
د/ عبد المنعم أبو الفتوح: لا يحق للسلفيين او الاخوان او الازهر أن يتحدثوا باسم الاسلام ولكن يمكن لكل منهم أن يقدم	OBJ
هل سمع أحدكم من يوم ولد بصدور أحكام بالإعدام على أكثر من 1000 شخص في شهر واحد؟ #مصر #السعودية #مرسي #السيسي #قطر #الامار…	OBJ
114 _ الآن	OBJ
مسيرات ومظاهرات فى كل أنحاء مصر الانقلاب لا يعبأ بالرفض الشعبي واعلام العار يحرضه على قتل وقمع شعبه لا أحد يهزم الشعب	NEG
تم السماح لـ 79 منظمة من منظمات المجتمع المدني بمتابعة #الانتخابات_الرئاسية و 6 …	OBJ
ابراهيم عيسى سيحاكم بتهمة ازدراء الاسلام ؟ عيسى قدم فهما عميقا للدين لا يتوفر عند المرشد من يزدري الاسلام هو من يكذب ويزور ويظلم يا بديع	NEUTRAL
الاشارات البذيئة من يد واصابع علاء الاسوانى لمعارضيه فى فرنسا تكشف المعدن الحقيقي لليبرالية عند الانقلابيين	NEG
تشلسي يفوز على #ليفربول بالأنفيلد بدون #تشيك #تيري #لويز #راميريز #أوسكار #هازارد #إيتو انه #تشيلسي يا سااااااادة #مورينهو يقدم درس جديد	OBJ
# أبو الفتوح أعمل مع مجموعة رائعة من شباب الثورة وأقول لهم أحب ان تقودوني للعمل وأن نعمل كفريق ومن يجرح فين	POS
الصفقة كانت كالتالى مبارك يخدم اسرائيل بكل الطرق واللوبي الصهيوني في العالم يضغط من اجل تولي جمال مبارك رئاسة مصر كل ذلك تغير بالثورة	OBJ
اذان الظهر تقبل الله منا ومنكم صالح الأعمال #اسلوب_حياة	OBJ
678 #الراتب_مايكفي_الحاجة #الاتحاد #الهلال #النصر #الاهلي #مرسي	OBJ
الهدف من استدعاء محامين من بلاد اخرى في القضايا السياسية هو الدعم السياسي والمعنوي وليس القانوني للمتهم المقصود إظهار مبارك كبطل تحرير	NEUTRAL
ثوار #المطرية #عين_شمس #عزبة_النخل #المرج وأنت نازل المسيرة النهاردة متنزلش وأيدك فاضية	OBJ
الكتلة الصامتة تتحرك في إلاتجاه الإيجابي لكن ببطء جمعة الأمس أشعرتهم بالقلق وستدفعهم للح	OBJ
شاهدوا الآن الحلقة الخامسة من برنامج (قصة الأندلس)، التي نرصد فيها لقاء البطلين (موسي بن نصير وطارق بن زياد)، وقصة	OBJ
قد خاب عبداً لآ يصلّي علي النبي نبي عربي ما لي شفيع سوااه #السيرة #دينا_الوديدي	OBJ
_ بالعربي إسمه الشتا اللي فات وبالإنجليزي	OBJ
أشكر أهالى صان الحجر بالشرقية على استقابلهم الكريم لى وعلى عزومة البورى المشوى, وفي طريقي الان لالتقى بأهالى فاقوس في مؤتمر جماهري	POS
لحظة غروب الشمس اعلي كوبري ستانلي ف اسكندريه #بيقولك_أعرف_بلدك	OBJ
#حط_صورتك_وانت_صغير التقرص و البوس بالدور😂	OBJ
188 ألف توكيل للسيسي و31 ألفا لصباحي #ماسبيرو #كشوف_العذرية #ستوكهولم_سيندروم #كما_تكونوا_يولي_عليكم	OBJ
#رصد| أصحاب محلات العباسي الجديد بـ #المحلة_الكبرى : المحافظ استهزأ بينا و بيقولنا نبقى نعملكم",OBJ
قاربت السنه علي ابشع مجزرة في التاريخ الانساني #فض_اعتصام_رابعة و العين مليئة بالحسرة و يمزجها الامل و الصبر علي,NEG
الدكتور حازم الببلاوى طلع اخوان--------------هههههههههههههههه #الببلاوي: اعتبار الإخوان جماعة إرهابية كان قرارا,NEUTRAL
"#بيقولك_أعرف_بلدك الجلف الكبير 2 , مين يقول كمان",OBJ
جولة ميدانية لمنشية ناصر,OBJ
اتمني يكون صباحك كله تفكير وعمل من اجل نادينا العظيم #الزمالك_الافريقي,POS
#أفضل عشرة #أطباء في العالم هم: 1- القران الكريم 2- كثرة شرب الماء 3- النوم الكافي ليلاً 4 الهواء الطلق النقي 5-,POS
انتشار الجيش المصرى فى شوارع وميادين القاهرة لم يحدث فى سيناء قبل نكسة 1967 جيش لم يعرف الحرب فى 40 عاما استعد خلالها ليخوض حربا ضد شعبه,OBJ
"وقفة تأمل لمجزرة ""الاتحادية"" ادانة واضحة ل",NEG
اعرف بلادك - تونس سُوسَة هي مدينة تونسية ، هي مركز منطقة الساحل التونسي ، تقع علي بعد 140 كم من العاصمة ، وتعرف,OBJ
ماكنتش على تويتر ساعتها :),OBJ
قامت الجمعية التأسيسية بإقرار مادة الازهر التي تؤسس نظام ولاية الفقيه في مصر,OBJ
وزير الصحة المكلف: لا تأجيل للدراسة #خبر_عاجل #السعودية #تأجيل_الدراسة #خطر_فيروس_كورونا #وزير_الصحة,OBJ
دخل الآن موعد صلاة العشاء #بوسطن,OBJ
يعني بدل أن تعتذر عن توصيفك تزيد الطين بلة بتشويه ناس دخلوا السجون أيام كنت مشغولا في بيزنس حوار الأديان,NEG
ربنا لا تؤاخذنا إن نسينا أو أخطأنا ربنا ولا تحمل علينا إصرا كما حملته على الذين من قبلنا ♡ #دعاء #دعائي #غرد_بذكر_الله #أدعية #يارب,OBJ
أشارك الليلة في برنامج علي قناة الناس الثامنةوالنصف مساءً( عصام سلطان),OBJ
#عاجل | #أوباما : الولايات المتحدة توسع اليوم الاثنين عقوباتها ضد #روسيا #أمريكا,OBJ
استطلعت آراء من انتخبني وفضلت أغلبيتهم الاستمرار في الجمعية التأسيسية وفكرت مليا في الأمر ودرست تشكيل الجمعية وجاء صوت ضميري بالانسحاب,OBJ
على المدى المتوسط والطويل لابد من التعامل مع أزمة الفراغ الديموجرافي (البشري) في سيناء وأزمة غياب التنمية وتحدي ربط سيناء ببقية الوطن,OBJ
مقال النقاب على موقع الشروق وفي كتابي مصر على دكة الاحتياطي ليس هذا موضوعنا الان اردت فقط ان ابين كيف يسلك الفاشيون عندما تختلف معهم,NEUTRAL
تعجبت ممن طالب مرسي بعدم الذهاب لإيران مفيش في السياسة حاجة اسمها كدهالأَولى تحديد ماذا تريد من زيارته والرسائل الت,OBJ
لمحبي النحو واللغة بمناسبة #اليوم_العالمي_للغة_العربية,OBJ
اجي من هنا زحمه اروح هنا زحمهعن لجنه اﻻمتحانات اتحدث #محمود,OBJ
ارسم حزنك وتفريحك #محمد_محمود المجد للي كانوا هنا :) الفكرة لا تموت,OBJ
"المعنى الحقيقي للوطنية المعنى الحقيقي للضحكة الصافية #باسم""",POS
368 ممكن و نص،احنا صمنا سوا و الأذان للمغرب و مدفع الإفطار صاحبته أجراس الكنائس، الفقر لا يفرق بين الأديان و #مصر وطن لكل الأديان,OBJ
مدينة الأربعين / #أسيوط #الأسايطة #ولاد_البلد تصوير: أحمد دريم,OBJ
لما سألنا قالوا الريس جاى يصلى الجمعة ف جامع السيدة السؤال بقى ده كله ليه و على حساب ميين ؟؟؟؟,OBJ
#عاجل #الرياض #مكة #خواطر #غرد_بصورة #غرد_بصوره #دبي #غرد_بذكر_الله [31473905],OBJ
حياتك اختياراتك,OBJ
#صباح_الخير #بعد_منتصف_الليل #غرد_بذكر_الله #صور_كنك_بنت #لو_كنت_المتحكم_بالتويتر خمس الاف بـ 200 ريال4,OBJ
