Text,Label
الذين انتخبوا شفيق ليسوا بالضرورة فلول الفلول ببساطة هم كل من اشترك واستفاد من فساد مبارك لا يمكن للثورة ان تتحالف معهم لانها قامت ضدهم,0
انا فعلا نفسي تحصل منظره بين #حمدين و #السيسي,1
البقية فى حياتك كان راجل عظيم,0
الأ‌مل هو تلك النافذه الصغيرة التي مهما صغر حجمها إلا‌ أنها تفتح آفاقا واسعة في الحياة,1
الشعب #المصري اجمل حاجه فيه ان في وسط #الهموم بيقدر يخلق #الضحكه,1
تأكدوا أن التزام الرئيس بالقانون والحفاظ على استقلال القضاء وتدعيمه هو فى مصلحة الشعب قبل أى طرف آخر,1
#ميلان يعيش مهزلة ادارية ليس لها مثيل بتاريخه ميلان الى المجهـول ميلان الى الهاوية ميلان الى الدمار #ميلانستا,0
قرار انسحاب البرادعي خاطىء وتوقيته خاطىء #السادة_المحترمون,0
هنلف ونرجع لنفس النقطةلما تقول إن كل اللي قالوا لا ثورة مضادة يبقى ماتكلمنيش عن التفكير العلمي والمنطقيبس كده,0
ما تفعله قناة الجزيرة هو إعلان حرب على مصر و لا يمكن السكوت عليه !,0
أشكرك يا خالد,1
سارة عثمان دخلت على موقع جامعة كولومبيا التي زعم الخبر أن المحاضرة ألقيت بها فلم تجد شيئاوهكذا انفضحت الفبركة الإخوانية البلهاء شر فضيحة,0
وكامل الاحترام لـ #عباس اللي مسك لسانه وما شتمش,1
اظن ان من افسد شيئا فعليه اصلاحه يجب اعلان الجماعه الاسلاميه والاخوان منظمات ارهابية واصلاح ما افسدو…,0
الخبر المتداول الان عن موضوع الطعن و الهجوم غير صحيح,0
الرمز الانتخابى لل #السيسي #السيسي_رئيسي_2014,1
لن أمل من تكرارها: أيام كان رئيسكم مرسي يحسن أحسنت أنا وغيري إليهلكنه منذ أن بدأ الكذب وإخلاف الوعود وتسبب في إسالة الدماء لا يستحق الإحسان,0
عايزه اعمل مجتمع ربعاوى بعيد عن الفلول و اللى عايزهم #فلول # شعب بلا اخلاق #ستحاسبووون,0
أمراض السياسة حين تؤلم شخصيا,0
لا لازدواجية المعايير عند نبذ العنف، لا لتبرير العنف بالسياسة أو أهدافها أو اختلافاتها، لا للإقتتال الأهلي عبر دوائر العنف والعنف المضاد,0
اعرف بلادك - المغرب عين أسردون - توجد في بني ملال وهي مدينة مغربية تقع في الوسط الغربي للمملكة المغربية وسهل,1
د علاء الأسواني: ما هي آليات التحول الديموقراطي الذي تحيد عنه السلطة الحالية ؟!> أقرأ المقال كاملاً >> … … …,1
الدكتور #مصطفي_محمود بيشرح بطريقة بسيطة,1
ما هى أفضل وظيفة فى الحياة ؟ ( مدير شركة - رئيس مؤسسة) ؟ لا والله أفضل وظيفة فى الحياة ان ربنا يشغلك عنده تدل الناس على الخير,1
من يقف على الحياد بين الحق و الباطل فهو مع الباطل و عندما ينتهي كل شيء لن تذكر شيئا من كلمات أعدائك لكن صمت أصدقائك سيترك أثرا لن يزول!!,0
لماذا لم يذهب الرئيس الطرطور الى جنازة لواء الشرطة؟ لو كان مرسي كانوا مسحوه,0
القبض على المتحدث باسم حزب #الحرية_والعدالة #محمد_ع,0
ألف مبروك,1
اما ان توافق الاخوان على قتل الناس وتعذيبهم وإحراق الكنائس وتخريب البلد واما ان يعتبروك شامتاالدم المصري كله يحزننا جداً لكن الاخوان مجرمون,0
بسمة أمل من المستشفى - إسعاد غيرك إسعاد لنفسك,1
يرفض نسب هجوم سيناء ضد خلية إرهابية إلى إسرائيل,0
لمصر شعب يحميها رب أجعل هذا البلد آمنا مطمئنا,1
ما يحدث في اركان هو جريمة ضد الانسانية و ليس فقط ضد المسلمين ما يحدث عار على الانسانية كلها,0
مدينة #السادات كانت كل المباني فيها تقريباً (مباني المدينة أو الجهاز) عليها سخانات شمسية,0
تأسيسية مين يا أبو تأسيسية إنت ناس إتقتلت تقوللي تحسيسية يا شيخ روح انت وهي إلهي ينتقم منكم واحد واحد,0
شرييييفة! #فيفي_عبده,0
#مصطفى_حسني : إلهي وسيدي نفسي أشكرك على أي حاجة هتعملها قبل ما تعملها لإني متأكد إنك مش هتعملي إلا كل خير #أحبك_ربي,1
أنا ارشح قيادات وشرعيي #جبهة_النصرة لنيل جائزة #أوسكار في التأليف المسرحي وكتابة القصة الخيالية القصيرة #ريتويت إذا كنت مؤيداً,1
هد دايرة و بنلف فيها ، الداخلية مش عايزة بقي في اولتراس فاخترعت مذبخة بورسعيد فالناس تموت فالجمهور يتمنع من الماتشات #الكورة_للجماهير,0
حقارة صحيفة الفجر او الفجور علاء صادق يشترى منزلا فى الوكرة ويتخذ قطر وطنا عندما تكذب كما تتنفس,0
قرار كويس وهايل و مستنيينه من زمانلكن #السادة_المحترمون,1
#ابراهيم_عيسى ساخرا : هل يوجد علاقة واضحة بين تاريخنا #السياسي و (الراقصات) #العوالم,0
"لا يترك مناسبة الا و يرفع شعار #رابعة انه الاسد #أردوغان #مصر #تركيا """"",1
جامعة المستقبل شريكة فى سي بي سي الانقلاب اعادت امتحانا لطالب ساقط بتوصية من الانقلاب ونجحوه,0
يوم عظيم على شعب عظيم باذن الله حشود المصريين وهتافاتهم وسلميتهم تحرك الصخر النصر قادم وما النصر الا من عند الله,1
البابا شنودة الثالث كان وطنيا مخلصا ومصريا عظيما رحمه الله,1
2011 الله ينور عليك يا دكتور هو ده التفكير اللى عايزينه مش كم مسجد وكم كنيسه,1
أؤكد على حق جماعة الإخوان في الاحتفاظ بترخيصها كجمعية أهلية ومزاولة نشاطها الأهلي في نطاق القانون الذي سنه برلمانها--لا ل…,1
"الرئيس #الفلسطيني محمود #عباس : #الهولوكوست ""أبشع جريمة عرفتها البشرية في التاريخ الحديث"" فلسطيني يقول هذا الكلام ؟!",0
شكرًا يا دكتوره هبه,1
ساويرس يطالب بمنع المظاهرات منتهى الوقاحة من احد اكبر اللصوص فى تاريخ مصر,0
د أبو الفتوح : مشكلتكم تحتاج لقرار ادارى والحكومة الحاليه ضعيفة لدرجة انها لا تستطيع اتخاذ قرار ولا بد من سرعة,0
كلية استغفر الله العظيم المعيدين عايزين يعملوا فيها دكاترة وبيشتغلوا علي مزاجهم #فنون_تطبيقية #دمياط,0
التحريض و خطاب الكراهية و المتاجرة بالدين ليست حرية رأي بل جريمة يدفع الوطن ثمنها في الشارع الآن هذه قنوات فتنة و ليست دينية,0
#انتخبوا_العرص بقت مكتوبة ف كل شوارع #مصر,0
"الإخوان يمارسون الشحاتة بمنطق ""إنتو كفار وهتروحوا النار بس أبوس إيديكو ساعدونا يا كفار عشان ربنا ينصر الإسلام""",0
لاجديد ! فجمهور #شبكة_المجد يملكون من الوفاء والولاء ما تعجز عنه حروف الشكر والثناء مبادرة #بادرة_مجداوية لا نملك نحوها …,1
يا أنصار شفيق الحكمالإجرامي للإخوان لا يعنى أبدا ان يحكمنا شفيق صبي مبارك اذا دعمتم شفيق فالاولى بكم تدعيم جمال مبارك لانهما واحد فكروا مرة,0
فعاليات توزيع البورشور أمام المساجد و التوقيعات كانت رائعة و التجاوب كان استثنائيا سيتم رفع الصور بعد قليل,1
لاحظت المصادر تقدم واضح في أسلحة الجهاديين في سيناء واستخدام مضادات للطائرات والمدرعات استخدمت في مواجهة الجيش ومواطني المد…,1
كيف تختار البطيخة الحلوة و الجيدة😘 #غرد_بمعلومة #غرد_بصورة,1
مثلهم مثل أنصار مبارك وأنصار كل مستبد يتصورون مشكلتهم مع الكتاب والإعلاميين ثم يفاجأون أن مشكلتهم مع الواقع الذي امتلأ بالمظلومين والمحبطين,0
#السيسي يحارب رابعة السيسي يحارب سيناء السيسي يحارب دلجا هو الراجل ده تخصص حرب مع مصريين بس ولا إيه ؟!,0
#الشبراوية_مع_الشرعية|#حاميها_حراميها الآن من مسيرة #شبرا_الخيمة بالجزيرة مباشر مصر #العز_بن_عبدالسلام,0
تحياتي يا بلد,1
تعرضت لكل هذا من معسكر أخر بعد قانون العزل وواجهته وفندت زيفه أرى نفسي في كتلة ثالثة ليست مع عودة النظام القديم ولا مع هيمنة فصيل واحد,0
"#محمود_سعد : ""أنا بحب الراقصات وهم فوق رأسي""",1
كلمتين كدا يا وﻻد اﻻحبه #تمرد الشغل فيها كان نصيف و بأمانهلكن بعد #30_6 بقت معرصهف ما حدش م #اﻻخوان يشكك ف التوقيعات #نقطه,0
"ورداً على تساؤل فيما خص ترشحه عن"" دائرة مصر الجديدة ""اجاب دعمرو ان الجامعات هى مساحة للعلم و ليست مساحة للدعاية الانتخابية",0
حشود ضخمة في مسيرة #المطرية اليوم الجمعة 1-5-2014 #شير,0
كانت فين الروح الحلوة دي أيام زمان نص مليون فرق في الفولورز فعلا بيغيروا الإنسان متشكرين يا مبهج الجماهير,1
شفت كل شي بالحياه بس اول مرة اشوف شب حامل طبلة بالرابية بطبل عشان ال #عشنا_وشفنا,0
كل من ينزل مظاهرة بسلاح أيا كان انتماءه السياسي هو مشروع قاتل يجب محاكمته,0
مين بين كل الناس اللي اتصدمت في تأييدهم للسيسي صدمتي في #حمدي_قنديل لا توصف!! وتأكيد على مبدأ: #أوعى_تتفاجيء !!,0
رجل أكرمه الله بمصاهرة أكرم خلقه مرتين زهد في أمواله وتجارته طمعاً في مرضاة الله كانت الملائكة تستحي منه #عثمان_بن_عفان,1
بلغني اليوم أن شركة مصر للطيران رفضت عرض فيلم الشتا اللي فات على متن طائراتها وذلك لأنه يتحدث عن الثورة لو لم يكن من أبلغني أخطأ فهذا عار,0
ستظل اسرائيل دائماً العدو الاول لامتنا ولكن بسبب جرائمها وليس دينها ولو كانت اسرائيل دولة بوذية وارتكبت هذه الجرائم لما تغيرت عداوتنا لها,0
__ #خلق_جميل احترام اي انسان فقط لأنه انسان مهما كانت ديانته,1
ذكرى استعادة #سيناء ستمثل عيدا للعسكرية والدبلوماسية المصرية,1
__ حاضر حنسكت و مش حنقربله بنقد او سخرية عشان هو الاغلبيةحاكون امعة و امشي مع الرايجة حاضر,0
#ﺍﻧﺖ_ﻣﻬﻤﺎ_ﻛﺒﺮﺕ مش هنسي اي لاعب لبس تيشيرت #الزمالك و لعب علشان الزمالك مش علشان الفلوس و حب الزمالك و جمهور الزمالك من قلبه ^_^,1
الأسواني: لقد أثبت مرسي أن الاسلام الحقيقي العظيم الذى نعتنقه ونعتز به يختلف الى حد التناقض مع المقال كاملاً >> …,0
مع اعلام خالتى فرنسا يؤكدون ان فيديو سيسي المسرب مفبرك ثم يؤكدون (هم بشحمهم ولحمهم) ملاحقة من سرب الفيديو,0
يا مرسي يا عظيم تسريب سيسي كشف أنه كان عملاقا وليس طرطورا ويكفينا أنه تصدى للقوات المسلحة حتى انقلبوا عليه,1
كان #محمد_يسرى_سلامة صاحب رسالة كافح من أجلها طيلة حياته ولذلك فحتى موته كان بمثابة رسالة,1
ادعوكم لقراءة مقالة رائعة كتبها آصاحبي محمد يسري سلامة من ٩شهورعن مغبة شيطنة الميدان من اباخوان والتي ستنقلب عليهم,1
أثار تخريب كنيسة مارجرجس وحرق بيوت الأقباط بقرية دلجا بعد اعتداء الإخوان #السادة_المحترمون …,0
لا أهاجم مرسي لأني أستكثر عليه الرئاسة بل لأنه كذاب ومخلف لوعوده وفي رقبته دماء شبابلا أسميكم خرفانا فحتى الخروف يستحي أن يدافع عن كذاب,0
#هننضف_لو بطلنا نحكم على الناس من شكلهم و لبسهم و تمن خروجاتهم و انهم بيعرفوا انجلش ولا ﻷ !,0
ربنا يخليك ليا !,1
"حمزاوى يؤكد احترامه للشرائع السماوية وتأييده لـ""المدنية""",1
شفت السماء فوقك ؟ تخيل مداها ، بنجومها ، بأجرامها باللي فيها ! واللي خلقها من عدم واحتواها إني احبك حُب غطّى عليها #تخيل,1
بالنسبه للبنات الى لما بترتبط مابتكلمش ولاد دا محن صح :) بصوت عمر مجدى #كفاية #محن #بقي,0
#السعاده ؟ ان تجد روحآ تشبهك بكل شي,1
خامس مرة فيه بيان إدانة أو استنكار أو تعزية صدر عن الإخوان فيمن مات أو اختطف أو عذب من الجند والعمال والأهالي غيرالإخوانج…,0
اللهم اغفر لأمواتنا وارحمهم وعافهم واعف عنهم واكرم نُزلهم ووسع مدخلهم واجمعنا بهم في جنانك #دعاء #دعائي #غرد_بذكر_الله #أدعية #يارب,1
في مصر 8500 قتيل على الطرق في 2010 ولا حد بيعمل حاجة,0
يوما ما سيدرس أولادنا شجاعة المرأة المصرية التى تجلت في الثورة صلابة بنات مصر مثل نوارة وغادة كمال وسميرة ابراهيم تجعلني فخورا باني مصري,1
هل ستستمر مكافحة #الارهاب بالشعارات والأغاني الوطنية ؟! #كفى_عبثا واستهانة بأرواح الأبرياء,0
"لا يترك مناسبة الا و يرفع شعار #رابعة انه الاسد #أردوغان #مصر #تركيا """"",1
الثورة المصرية وحدت المصريين في نسيج واحد تكاتف المصريون جميعا لإسقاط النظام وحموا بعضهم بعض في ظل غياب امني كامل,1
"صوره جميله لعشب استاد #الامارات ! #ارسنال """,1
برطمان حنية مليان زيادة وماشي بيدلدق #الأسد,1
_4: #هلا_فبراير #اليسا على روتانا مصريه :) الواحد كان مخنوق و فرفش :-* ;-),1
‏ الأسواني:ان الجرائم التى يرتكبها الاخوان المسلمون تتزايد كل يوم وبالرغم من بشاعتها فهي تكشف حقيقة الاخوان التي ‏,0
"ياسر أبو عمّار في #سياسة_في_دين : غيّرت موقفي من حزب #النور بسبب مواقفه المخزية مع الرّئيس #محمد_مرسي ووقوفه مع """,0
صورة تجمع الساخر العظيم محمود السعدني و الاخ الأصغر الفنان صلاح السعدني,1
مؤتمر فيينا رائع فضح الانقلاب واكاذيبهم وجرذان لفوا العالم لدعم الانقلاب وينفقون بالملايين من اموال الشعب الغلبان,0
تعرف على تواضع #النبي صلى الله عليه وسلم #كلام_جميييل #تدوين,1
محدش عندو #ضحكة سلف ! :( :- :-,0
كل يوم يزداد ايماني ان ربي حبيبي معي يارب لك الحمد جميع الامور ميسره بكل حب,1
سأبقى أحبك ولن أندم ويبقى حبك في قلبي والله أعلم,1
بمناسبة #رمضانيات 3 ^_^ استنوا ف رمضان فقرات ومفاجأت كتير عالبيدج :) 5 3 :) وحملات و حاجات,0
رضاك يارب #كلمتين_وبس,1
مايكل أوين: أعتقد أن أعظم لاعب لعب لـ ريال مدريد في كل العصور هو كريستيانو رونالدو، يليه بوشكاش #اسطورة,1
قوة هدفها استكمال نقل السلطة للمدنيين المنتخبين وبناء دولة المواطنة والقانون المدنية ورفض ممارسات الاستبداد والمنافسة الانتخابية الجادة,1
تعرف على تواضع #النبي صلى الله عليه وسلم #كلام_جميييل #تدوين,1
كيف تختار البطيخة الحلوة و الجيدة😘 #غرد_بمعلومة #غرد_بصورة,1
الإخوان اختاروا رضا الأمريكان خلاص، بانت من زمان وده اللي هيعمق خلافهم مع السلفيين ومش بعيد تلاقيهم بيعايروا السلفيين بعلاقة بعضهم بالأمن,0
عن الروقان اللي كانت فيه #دينا_الوديدي فـ اغنيه وحده خيااااال,1
آمين من هنا للعشر الأواخر أنا في ديك الساعة يا جميل انت عارف محبتي واعجابي,1
لقب برنس الاسبوع يذهب الي محمد يسري سلامة,1
و أحب أفكركو ان الدستور العرة اللي بيحاولوا يفرضوه علينا نتاج عمل نخبة من متعلمي البلد! #اتوكسوا,0
لمن هذا القانون؟! هل قريبا ستبيعون مصر ونصبح نحن مأجورون في بلادنا؟! وربما نحتاج ( كفيل) #عدلي_منصور #محلب,0
ولا أشعر بأدنى تعاطف مع مبارك ونظامه الذي أوصل هذا الشعب إلى ما صار عليه، يستوي في ذلك الإسلاميون وغير الإسلاميين، تد,0
"هل تعرف معنى اسم الله الصمد ؟ ""الصمد"" الذى يُقصد إليه فى قضاء الحوائج ""الصمد"" لا يحتاج إلى أحد و يحتاجه كلُ أحد",1
"بعد رفض ضياء رشوان (قطة النظام) تعديلات الدستور التى تجاهلت مقترحات نقابة الصحفيين, انتظروا فتح قضية قديمة لرشوان او اولاده, هتسكت ولا نذيع",1
#بصـراحـه #عن ناس بيبقى نفسك تقولهم يلا المركب اللى تودى و يا ريت تتقلب و هى بتودى ! #رخامة,0
"و #السيسي حارب #الارهاب عشان كده بتحصل تفجيرات , حسبنا الله ونعم الوكيل",0
مستمتع بإدارة حوار الشباب المصري مع مجموعة 'الحكماء' في دار الأوبرا #,1
حزب النور سيشارك فى لجنة الدستور حزب النور يعمل دوشة فى كل موضوع وفى الاخر يطلع عيل,0
بعد صدام الشرطة بالنيابة فى سوهاج شعار الانقلاب الجيش فوق الجميع والشعب مالوش لازمة,0
#خالد_علي: رفع الدعم عن الكهرباء والغاز والسولار والبنزين إجرام سياسى ضد الفقراء #حرامية_الدعم اللي بيدعموا,0
أصداء الثورة التونسية قبل أن يحرق العرب أنفسهم في آخر كلام الليلة في العاشرة مساء بتوقيت القاهرة الثامنة مساء,0
قد ترى الأمور مستعصية عليك بعض الشيء لكن اذا ما نظرت من ذاك الباب الذي لا ينظر إليه احد سوف ترى الأمور متجلية واضحة ومفهومة لديك #حاول,1
"التغييرلن ياتى الا بواسطة الشباب الحق معكم, المصداقية لديكم و المستقبل امانة فى ايديكم معا سنغير",1
حاول اعرف إسلامي من واحد زيك عامل نفسه وصي على إيمان الخلق وتكبر عليهم باسمه ونعم الخلق,0
اسمعو هالاغنيه روعه #غلطت_م_الأول_رنا_سماحه  9  # #اللي_أهم_من_شكلك,1
#عيد_الأم الام هي عيد الحياة,1
28 اجدع الجدعان #جيكا #جيكا ياولد الحريه بتتولد #محمد_محمود 2,1
الحمد لله تملأ الميزان,1
يبقى الكلام دائما أرخص من الدم، ويبقى الفقير هو الضحية المفضلة، وتبقى مصر كما هي تحب ولادها مقتولين، ولا حول ولاقوة إلا بالله,0
لو اقدر اخليك جنبي ع طول ♡',1
#نبض_الاخوان ا #عصام_سلطان و ثبات على المبدأ احنا مش حانقدم أى تنازل ومش حانعترف وحانتحبس مش مهم كل,1
#توفيق_عكاشة بيقول على هيفا ولية ناشفة امال حياة الدرديري بتاعتك دي ايه ؟؟ يافلاح ميت الغرقا ياحماررر,0
هم خلوني مجنون !!!,0
"اعلام العار يبدأ حملة (نعم للدستور) قبل أن يظهر أو يعتمد أو يعرفه أحد, سياسة القطيع هش عليه",0
تحية لجميع النساء في #يوم_المرأة_العالمي نحتفي بالمرأة كل يوم أماً وبنتاً وأختاً ورفيقة درب وحياة وصانعة أمم,1
فضيحه تانيه أنا لسه ماسك ف مستشفي راس سدر وعرفت ان تم أخذ من الدوله حدود ١٥١ مليون جنيه لم يتم صرف ٦٠٪ منها,0
:)) #باسم_يوسف #البرنامج,1
2) اعترف بالمطالب المشروعة المتعلقة بحكومة إنقاذ وطني وتعديل الدستور وتقنين وضع جماعة الإخوان كإطار للحوار، 3) أقر بإلزامية نتائج الحوار,1
"#محافظ_القاهرة: إزالة العقارات المخالفة بالقرب من ""#المحكمة_الدستورية"" لحماية المواطنين",1
عظيم نجاح أجهزة الدولة وبالتعاون مع أهل سيناء في إطلاق سراح الجنود المختطفين دون إراقة للدماء، هذه إدارة أزمة ناجحة ينبغي الإشادة بها,1
جريدة الأهرام: محاكمة 6 من رجال الشرطة في حلوان لتعذيب مواطن حتى الموت أسلوب متكرر رسالة لوزير الداخلية: أنت المسئول,0
#ﺍﻧﺖ_ﻣﻬﻤﺎ_ﻛﺒﺮﺕ مش هنسي اي لاعب لبس تيشيرت #الزمالك و لعب علشان الزمالك مش علشان الفلوس و حب الزمالك و جمهور الزمالك من قلبه ^_^,1
عبر الناس داخل الكاتدرائية عن مشاعرهم بحرقة بعد قتل ابناءهم و بسبب التغطية الأعلامية الرسمية المخزية,0
هو كل كلب ولا كلبة يمسك منصب فاكر أنه ممكن يتحكم في تاريخ البلد دي على أشكالكم الضالة #مبارك #أكتوبر #سيناء #نصر,0
هجوم البلطجية تحت حماية الجيش والشرطة انطلق فى بورسعيد والزقازيق وبنها جرائم جديدة فى ملف عصابة الانقلاب الملف اكتظ وفاض,0
#هتحبك_لو تحاول تقنعها باللى انت عايزه بهدوء مش زعيق وخلاص ;),1
ان دفن جثث بعض الشهداء دون فحص اسباب الوفاة يعتبر مشاركة في جريمة قتلهم مع #اسرائيل… هنا #فلسطين,0
في الطريق إلى أسوان لأول مرة منذ أكثر من 15 عاما بدعوة كريمة من الدكتور مجدي يعقوب لحضور افتتاح المبنى الجديد بمستشفى القلب هناك,1
و أعتز بمصريتى و صعيدتى,1
#حاجات_بتفرح_في_مصر الناس الكبيره في السن اللي بتدعيلك لمجرد انك رديت سؤالهم بأدب او عديتهم الطريق,1
#اعترافات_الطفولة احب كونان واحلم يرجع سينشي ونتزوج,0
البرود #اسلوب_حياة,0
أحبك الذي أحببتنى فيه :),1
مرفق بالمحتوى لينك للفيديو,1
اسماء شهداء الثورة #المجد_للشهداء #ريتويت كتير جدا بقى,1
العبيد فى اعلام العار لم ينطق بعد تصريح ايهاب رمزى ان الاقباط سيقاطعون انتخابات البرلمان ويصوتون لا للدستور اذا,0
بنحط جزء منها على تويتر لكن نص البيان بيكون على الفيسبوك او على الموقع /2011,1
الحمد لله حققنا مستهدف حملة ال21 يوم لمحو الأمية شكرا لشباب صناع الحياة و لكل شركاء الحملة يا رب أعنا على,1
"أحسن حاجة في أغنية #السكة_شمال هيا ""ايه ايه ايه ايه "" اللي أمير بيقولها قبل ما بيغني علي طول !",1
جمعة الأمس كشفت للانقلاب وهمهم فى قدرتهم على قمع الشعب بالحلول الامنية من قتل واعتقال وتعذيب وضرب وايذاء الشعب فاق يا أفاق,0
يعني لما أقول إن مبارك المخلوع سحب سفيرنا من إسرائيل مرتين قبل كده يوصل اللغط أن النعاج والخرفان يقولوا أني بشكر فيه؟ فعلاً بكل طلاقة #ماء,0
#فودافون العباطه بين ايديك,0
ا*ا يا سلام روح أم #النائب_العام :),0
١ كل قادة الانقلاب والحكومة والداخلية والاعلام الذين اتهموا الاخوان باستخدام الدين هم أكثر الناس استخداما له،,0
مصر دولة بس مش أوي #المادة_الأولى,0
"شبكة رصد الإخوانية بتسلم ابنها ""عمر فرّاج"" تسليم زفر وبيقولوا انه جاسوس لتركيا ،ويقولك احنا إخوان #سلملي_على_اخلاق_الجماعة #مصر #فلسطين",0
909 ألف شكر,1
"الاعتداء على التظاهرات السلمية مسؤلية من بيده السلطة ،و لا يمكن ان يقال انه ""خطأ غير مقصود"" التعامل الآمنى هو استمرار ""لمصر القديمة "" !",0
_: عاجل: القضاء الإداري يقرر وقف الانتخابات البرلمانية، وتحيل القانون إلي المحكمة الدستورية,0
عصام سلطان فضل عشر سنوات عامل نفسه منشق وضد الاخوان وبعدييين بعد الثوره اتضح انهم منهم ولا انشق ولا يحزنون,0
شموسه شنو احلى اغنية عجبتج من البوم #شيرين,0
أؤكد على حق جماعة الإخوان في الاحتفاظ بترخيصها كجمعية أهلية ومزاولة نشاطها الأهلي في نطاق القانون الذي سنه برلمانها--لا ل…,1
#عادل امام معاهم معاهم عليهم عليهم ‹☺›,0
معااااااااااااااااااك يا ريسنا معاااااااااااااااااااااااك #تحيا_مصر #السيسي_حبيب_الملايين #سأنتخب_السيسي,1
اقبال المصريين على التصويت فى الانتخابات ضمانة لبرلمان يعبر عن الشعب ، وانتخاب ممثلين لشباب الثورة ضمانة لبرلمان يستكمل مهام ثورتنا,1
خبراء زراعيون: الشون الزراعية سبب إهدار كميات كبيرة من #القمح وسعر الاردب غير مرضي للفلاح # #مصر,0
"حاطين جاموسة ع الجوازات بتنادي ع الخواجات كده: ""بِس بسبس بس"" حاجة تعر",0
"يقول رسول الله صلى الله عليه وسلم: ""يُقال لقارئ القرآن اقرأ وارتق ورتل كما كنت ترتل في الدنيا، فإن منزلتك عند آخر آية تقرؤها""",1
# بالصور أنصار مرسي يحرقون كنيسة ومدرعة للجيش بالسويس,1
شكرًا تويتر !,1
لمصر شعب يحميها رب أجعل هذا البلد آمنا مطمئنا,1
رجل أكرمه الله بمصاهرة أكرم خلقه مرتين زهد في أمواله وتجارته طمعاً في مرضاة الله كانت الملائكة تستحي منه #عثمان_بن_عفان,1
السادة الأفاضل بجريدة المصري اليوم عن الخبر المنشور حول إلغاء ندوة لي بنادي الشمس للدعاية الانتخابية الخبر غير صحيح,1
73 الله يبارك فيك الحمدلله شدو الرحال من لندن الى ليفربول كانو واثقين خلفهم العظيم مورينهو #صيعري #صحافه #اعلام,1
وحدوا الله يا جماعة وبلاش إشاعات عن مفاجآت عشان مش عايزين إحباطات كل الحكاية ملف معقد هنحاول نفهمه مع بعض :),1
رفض التلفزيون المصري ظهوري في برنامج عمرو خالد حملة التعتيم و التشويه مازالت مستمرة,0
البيض والطماطم نفذت فى دلجا الاهالى اشتروها انتظارا لوصول صباحى واتباعه,0
مشايخ البيادة عكس اسمائهم احمد الطيب اقسي قلب مسلم على جمعه ألغى صلاة الجمعه احمد كريمة ابخل فى الحق,0
تجاهل الاعلام الحقير لضحايا معدية قنا الذين غرقوا فى النيل يكشف انهيار الحق لو أيام مرسي كانت الولولة والدموع للركب مش كده يا منى,0
يامبرراتي ياللي مش مكسوف من نفسكماكانش حد هيفتح بقه لو رئيسك قال من الأول انا مااشتغلتش مع ناسا مباشرة ولاعمري رحتها كنت في جامعتي بس,0
3 غير صحيح! التوقيع لخالد كان لتمكينه وهو الشاب الوحيد والأكثر جراءة في الدفاع عن المدنية من دخول السباق الرئاسي,1
المجد لله ثم لك انت ياشهيد #جـــيكا #سيد_وزة,1
#دعوه_للتفاؤل الحياة بتفاؤل و امل,1
د عبدالمنعم سعيد: إسرائيل تطالب العالم بالاعتراف بفاشيتها وعنصريتها قانون قسم الولاء ليهودية إسرائيل فاشية,0
ورضيت أعيشلك انت يا حبيبي كفايه ان انت حبيبي #عمرو_دياب,1
نفسي فيه و تفوو عليه ! #فيفي_عبده =)),0
الحمد لله والله أكبر التحية للشعب المصرى العظيم القائد والمعلم دائما وأبدا التحية للقوات المسلحة النصر للثورة والمجد للشهداء,1
5ج وأنعت الرئيس بعد الحشد المذهبي والطائفي برئيس التكفيريين المنتخب، يمتنع تشويه موقفي وتحويله بعبث إلى أي شيء غير رفض المذهبية والتكفير,0
هناك مكان في قاع الجحيم لمن اخترع تويتر,0
الزقازيق الآن حرب شوارع وعلمت ذلك من خلال اتصال بأحد أقاربي هناك ورائحة الغاز تملأ الشوارع,0
"#محافظ_القاهرة: إزالة العقارات المخالفة بالقرب من ""#المحكمة_الدستورية"" لحماية المواطنين",1
#السيسي هو الكبش اللي هيدفع ثمن عودة الدولة من #الاخوان ل #الجيش وقبلهم نهاية مشروع #التوريث وهيتصالحومع #الاخوان براسه و…,0
2008 المنصورة مدرسة احمد زويل لجنة 9 القاضى بيسود بطاقات بايدة ولما اتصور عمل مشكلة وجارى عمل محضر لة,0
شن قادة الانقلاب حملة مستمرة على كل أصحاب الرأي الآخر، حتى من يختلف معهم من حلفائهم، حتى لا يبقى هناك رأي آخر، …,0
#اوعى_تنسى طوابير السيسي و اخونه المقابر و زرع فى مل عائله جرح عميق لسه فاكر و انت نسيت؟؟,0
النفاق مدمر طاهر ابو زيد يلغي المشاركة في ألعاب الفرانكفون ويحول ميزانية المشاركة لصندوق دعم مصر المناصب للمصائب,0
لقب برنس الاسبوع يذهب الي محمد يسري سلامة,1
عبر20عاما من عملى الاعلامى هاجمت الاعلام القذر وتعرضت لحرب شرسة الكل تأكد مما قلته من 20عاما,0
الأسواني: لهذا لا يوجد فرق بين إرهاب الكنيسة الكاثوليكية في الأندلس على يد الراهب بليدا وإرهاب أسامة بن لادن>>,0
د أبو الفتوح : رقابة الدولة على الأفكار يحول الناس الى مؤمنين منافقين وهذا ما لانريده ولا نقبله,0
د عبد المنعم أبو الفتوح : جمال عبد الناصر كان مثلنا الاعلى في شبابنا وحتى نكسة 67 في برنامج أنت وضميرك على قناة دريم,1
